,Unnamed: 0,content,label,origin,cnn,bilstm,svm
1115,4118,亚 死 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 。 [ 抓狂 ],3,3,2,2,0
1116,4119,可以 开 云吞 档 咯 … … 熟人 买 一 送 一,5,5,2,0,0
1117,4120,"男儿 秋裤 不 轻 穿 , 只因 未 到 冻 蛋 时 !",0,2,2,0,0
1118,4121,左旋肉碱 到底 有 用 没 啊 ? 求解,0,4,3,3,3
1119,4122,"早晨 不 想 起床 , 自己 在 被窝 里 舔 胳膊 玩 。 。",0,2,2,2,0
1120,4123,去 你 妹 ! ~ ~ ~ 嗯 嗯 ~ ~ ~ 淡定 。 。 。 。 我 淡定 你 妹 啊 ! ~,4,2,5,2,5
1121,4124,原来 我 是 个 愤青 。 [ 帅 ] [ 奥特曼 ],0,5,5,1,0
1122,4125,"饭后 谈到 一个 严峻 话题 , 我 究竟 去 吾 去 学 车 好 ? !",0,2,2,1,1
1123,4126,仲 有 半 个 钟 就 十八 岁 喇 ! [ 蛋糕 ],5,0,0,0,5
1124,4127,好 冷 ! 又 到 了 手脚 冰凉 的 时候 [ 悲伤 ] [ 悲伤 ] [ 泪 ] [ 泪 ],2,2,2,2,5
1125,4128,呢 两 日 个 肚 都 唔 知 乜 问题 ! [ 挖 鼻 屎 ] 似 痛 非 痛 ! 难受 ! [ 泪 ],2,2,2,2,2
1126,4129,"@ tendert   同学 , 今天 100 周年 校庆 , 知 否 ?",0,0,0,0,5
1127,4130,终于 到 了 . . . . . . 最 苦 逼 的 采访 [ 汗 ] [ 汗 ] [ 汗 ],2,5,5,5,5
1128,4131,身心 疲惫 。,2,0,0,0,0
1129,4132,"我 选 哪 条 路 , 哪 条 路 就 堵车 。 shit !",3,4,2,3,0
1130,4133,"心事 那么 多 , 压 的 心里 沉甸甸 的",2,1,1,2,0
1131,4134,熟悉 的 广州 地铁 !,1,4,2,3,1
1132,4135,之后 到 无比 滴 和 眼 药水 哦 ~ ~,0,5,5,5,5
1133,4136,道 不同   不相为谋   其实   就 这么 简单,0,0,1,0,0
1134,4137,good   luck !,1,1,5,1,4
1135,4138,陈 茵薇 都 几 型,0,0,3,3,3
1136,4139,"晚安 , 累 到 不行 了 [ 困 ]",2,2,5,2,5
1137,4140,太 聪明 往往 还是 会 寂寞,2,2,0,0,0
1138,4141,在 这样 下去 会 死 人 的 … … 睡觉 … …,3,2,2,2,2
1139,4142,当 了 妈 才 真正 感受 到 有 几 唔 容易 … [ 打 哈气 ] [ 打 哈气 ] [ 打 哈气 ],0,4,2,0,2
1140,4143,"好 吧 , 我 又 忍不住 腐败 了",0,5,2,2,5
1141,4144,我家 小区 停电 了 [ 泪 ],2,2,2,2,5
1142,4145,"穿 了 这么 多 天 高跟 鞋 , 脚 肿 了 … …",2,2,2,3,2
1143,4146,心 要 多 大 才 能 看 淡 一切 [ 问号 ] 出家 去 有人 收 么 [ 问号 ],0,5,0,0,0
1144,4147,"我们 都 是 秦朝 人 , 可惜 这里 没有 大泽 乡 [ 微笑 ]",2,2,2,2,2
1145,4148,吃亏 就是 占 便宜 整个 就是 句 狗 p   鉴定 完毕   睡觉,3,4,3,3,3
1146,4149,"今日 六点三 出发 , 开 摩托 车 入 小 隐 , 一 啲 都 唔 塞",0,1,0,0,5
1147,4150,[ 给 力 ] [ 威武 ],5,1,5,1,0
1148,4151,不 开心 [ 泪 ] [ 失望 ],2,2,5,2,5
1149,4152,"我 结 , 哈哈 , 还 不错 啦 !",5,5,5,5,5
1150,4153,每日 一带 ~ 李炜,0,0,5,5,5
1151,4154,"天 若 有情 天 亦 老 , 没事 儿 我 就 吃 个 枣 !",5,4,4,5,3
1152,4155,放风 [ 偷 笑 ] [ 偷 笑 ] [ 偷 笑 ],5,5,5,5,0
1153,4156,"第 一 次 当 伴娘 , 激动 shi 了 ! ! ! [ 害羞 ] [ 害羞 ] [ 害羞 ]",5,5,5,5,5
1154,4157,"电闪雷鸣 , 独自 在家 看 倩女 幽魂 . . . . . .",2,1,0,0,2
1155,4158,"是 谁 扰乱 了 我 ? 外面 的 风声 好 大 , 哗啦 哗啦 的 , 真 吓人 !",3,3,3,3,3
1156,4159,奶茶 好好 喝 哦 ! ! ! [ 馋嘴 ] [ 馋嘴 ] [ 馋嘴 ],5,5,1,5,1
1157,4160,厨房 那种 味道   呛 到 我 喉咙 疼   哎 . . . 没 办法   只能 撑 下去,3,2,2,2,2
1158,4161,biu ~ biu ~ biubiu ~ biubiu ~ biu ~ b ~ iu ~ biubiu ~ ~ ~ ~ ~ ~ ~ ~ ~ biu,0,5,5,5,5
1159,4162,吴 彦祖 。 生日 快乐 。,1,1,5,1,0
1160,4163,回家 后   我 要 天天 开 着 我 的 车   到处 宵夜 ! ! !,5,4,4,4,2
1161,4164,"你们 过 好 你们 的 平安夜 , 我 给 你们 保 平安",0,5,5,4,1
1162,4165,"开始 找 婚庆 , 头疼 [ 悲伤 ] [ 悲伤 ]",2,2,0,2,0
1163,4166,好 大 的 雪 … … 冷 ~,2,5,2,2,2
1164,4167,还是 比熊 好 !,1,1,1,1,1
1165,4168,电算 化 你 终于 同 我 收皮 咯 … [ 酷 ],0,5,5,5,5
1166,4169,"放下 一些 感受 , clear   your   heart ~ ~ 各位 超龄 儿童 , 节日 快乐 !",5,1,1,1,5
1167,4170,肥 到 无 了 谱   祈求 上天 还 我 120 斤 身材,0,4,2,1,0
1168,4171,请问 x-box 点 玩 老 翻,0,3,0,0,0
1169,4172,"老婆 突然 发 高烧 , 出来 陪 她 吊 水中 …",2,2,2,2,2
1170,4173,压力 大 . [ 委屈 ],2,2,5,2,0
1171,4174,连同 屋 的 女生 都 走 了   太 无聊 了   还有 漫长 的 5 个 小时,3,3,3,3,5
1172,4175,"沈阳 零下 14 , 广州 24 。 怎么 理 箱子 ? [ 思考 ]",0,3,3,3,0
1173,4176,"[ 右 哼哼 ] 这 一 睡 下去 , 再 醒来 就是 世界 末日 了 [ 左 哼哼 ]",0,3,5,3,3
1174,4177,"小 宝宝 满月 了 , 健康 平安 !",1,1,1,1,1
1175,4178,"咪咪 , 生日 快乐 [ 蛋糕 ] , 锡 晒 你   @ 蜜蜂 yiyi",1,1,1,1,5
1176,4179,"这 大半 夜 的 , 我 居然 饿死 了 。 话 说 我 其实 晚饭 没 吃 饱 …",2,2,2,2,2
1177,4180,难得 感 早 起床 … … [ 挖 鼻 屎 ],0,0,2,3,5
1178,4181,"放弃 , 也 很 痛苦",2,2,2,2,2
1179,4182,不知不觉 间 … 其实 失去 的 挺 多 的 … … 闹心 … …,2,2,2,2,2
1180,4183,其实 我 只是 不说 你   不是 我 傻,0,2,2,2,0
1181,4184,肚 痛 。 我 还是 早点 睡 吧 。 安 。 [ 月亮 ],2,2,2,2,5
1182,4185,"放心 , 迟早 会 遭到 报应 的 !",4,1,1,1,1
1183,4186,"劲 头痛 , 郁 都 唔 敢 郁 . . . . . . .",2,1,0,0,3
1184,4187,@ ms_mjj   @ yukioyeung   听 日 想 几 点 出来 啊 ? [ ala 啊 哈哈哈 ],0,3,3,3,2
1185,4188,我 知道 我 有时 候 很 不 称职   @ _ _ 小小 园,2,2,2,2,2
1186,4189,"如果 拍 毕业 照 时 每个 人 都 穿 背心 , 那 会 很 有趣 的",5,1,1,1,1
1187,4190,今天 心情 极度 糟糕 … …,2,5,2,2,2
1188,4191,哈利 值得 3d 不 ?,0,0,0,0,0
1189,4192,"才 八点 钟 便 死 一般 寂静 , 太 夸张 了 吧 ? ! [ 抓狂 ]",3,3,3,3,3
1190,4193,没 人 保护 、 唯有 自己 坚强,2,0,0,0,0
1191,4194,失眠 真的 好 痛苦 ~ 求求 你 快点 令 我 睡着 吧 ~ [ 抓狂 ] [ 泪 ] [ 泪 ] [ 钟 ],2,2,2,2,2
1192,4195,[ 流星 ] 晚上 好   聊聊,0,5,5,5,5
1193,4196,"以前 是 得 不到 , 现在 是 不 想 要 了 … …",2,3,2,2,2
1194,4197,有的 时候   我 会 想   这 花 了 我 多少 的 运气 。,2,2,2,2,2
1195,4198,"下雨 后 的 地 好 滑 ! 尼玛 , 摔 得 好 结实 [ 泪 ]",2,2,2,2,1
1196,4199,小米 最近 很 火 啊,0,3,3,3,3
1197,4200,"妈妈 的 一通 电话 , 带 点 暖意 , 带 点 湿润 ~",1,3,1,1,1
1198,4201,这 是 鸡蛋 煎饼 吧,0,1,0,0,0
1199,4202,在 帐篷 里 听 唱 好 声音   看 烟花,0,1,1,1,1
1200,4203,现在 还有 真 爱 吗 ? [ 衰 ] [ 衰 ],2,2,3,2,3
1201,4204,机械 工程 你 就 坑 我 吧 [ 挖 鼻 屎 ] [ 挖 鼻 屎 ] [ 挖 鼻 屎 ],3,3,3,3,3
1202,4205,"军营 第 二 天 , 盾牌 操 , 悲 催 [ 拳头 ]",2,2,2,2,2
1203,4206,"哎唷 , 原来 大家 都 是 早 睡 早起 的 好 青年 。 早安 各位 。 [ 太阳 ]",5,5,1,5,5
1204,4208,亲 们 注意 保暖 。,0,0,0,0,0
1205,4209,[ 哈哈 ] [ 哈哈 ] 413   + 4,5,5,5,5,0
1206,4210,东堂 和 卷 岛 真的 能 去 结婚 了 … …,1,1,2,1,2
1207,4211,今天 不 加班 !,5,0,2,2,2
1208,4212,"公司 大厦 中央 冷气 坏 咗 , 热 傻 人 啦 [ 晕 ] [ 黑线 ]",3,3,3,3,3
1209,4213,爸爸 舍 不得 宝贝 抽 那么 多 血 。 。 宝贝 逃 过 一 劫 。 。 。 [ 衰 ],2,2,1,2,1
1210,4214,无家可归 的 人儿 吖 、 流浪 街头 吧 [ 泪 ],2,2,2,2,1
1211,4215,"来 工厂 , 每 周三 都 会 吃 面条 。 连续 这 3 周 , 我 都 吃 的 想 吐 [ 泪 ]",3,2,2,2,1
1212,4216,真正 是 恶心 [ 怒 ] [ 吐 ],3,4,3,3,3
1213,4217,真 他 妈的 xxx,4,4,4,4,1
1214,4218,有点 。 。 。 落寞 ? !,2,2,2,2,2
1215,4219,"擦 , 隐形 眼镜 忘记 带 了 。 。 。 [ 泪 ] [ 泪 ] [ 泪 ]",2,2,2,2,2
1216,4220,做 了 一个 艰难 的 决定 : 今晚 还是 去 上课 吧 。 。,0,0,0,0,0
1217,4221,"为什么 醒 了 , 头 这么 疼 ?",3,3,3,3,2
1218,4222,"戒 口 了 , 上火 , 口腔 发炎 , 今晚 才 洗 了 牙 , 满嘴 鲜血 [ 大哭 ]",2,2,2,2,2
1219,4223,跟 鬼佬 打 了 30 分钟 的 电话 才 把 电脑 修好 ! ! 这 也 太 累 了 吧 ! !,3,3,3,3,3
1220,4224,有 治 头痛 的 方法 或 名医 推荐 吗,1,1,0,0,0
1221,4225,"生病 就是 痛苦 , 所以 身体 健康 第 一 , 赚钱 第 二 。",0,0,0,0,0
1222,4226,"10.30 。 世事 变迁 。 下雨 , 降温 。 2012 的 冬天 , 来 了 。",2,3,3,0,2
1223,4227,"秀 中 校庆 都 不 好玩 的 , 纯粹 为了 拿 纪念 品",3,0,0,0,3
1224,4228,"感冒 每逢 晚上 训觉 最 辛苦 , so 鼻塞 [ 泪 ] [ 抓狂 ]",2,2,2,2,5
1225,4229,呜呜 呜 ~ ~ 又 要 跌 钱 落 咸水 海 ~ ~,2,2,2,2,2
1226,4230,我 什么 时候 才 能 醉 啊 ?,2,2,2,2,2
1227,4231,"正经 脸 , 我 要 学 ps , 来人 , 战 ! ! ! ! !",1,1,4,4,4
1228,4232,"吃 了 含有 nh3 的 油条 , 不 爽",3,3,3,3,3
1229,4233,"高山 之 恋 在 香格里拉 取景 , 林海 旅馆 不 知道 是否 真 有 ?",1,3,1,0,0
1230,4234,207 塌 墙 惨案 … … … … … … [ 蜡烛 ],2,2,2,2,2
1231,4235,最近 公司 怎么 这么 热 啊 ~   ~,3,3,3,3,3
1232,4236,"又 是 个 找 董事 长 的 , 且 还是 前任 董事 长 [ 衰 ]",3,3,3,3,3
1233,4237,有 一 种 累 得 快 昏倒 的 感觉 ~ ~ ~ ~,5,5,5,5,5
1234,4238,"果然 我 不 适合 玩 dl 这 类 的 游戏 , 怎么 办 我 现在 好 想 虐 人 啊 … …",3,2,2,2,2
1235,4239,"终于 等到 你 的 感觉 , 追 剧 不易 呀 [ 噢 耶 ]",5,5,5,5,5
1236,4240,真正 的 无 痕 接发 ! 石家庄 聚 美名 轩 大家 约 起来 吧,0,0,5,1,1
1237,4241,我 真的 . . . 不 想 再 纠缠 了 . . . 一切 都 是 我 的 错 . . .,2,2,2,2,2
1238,4242,"公司 福利 太 好 了   这里 的 人 除了 吃 还是 吃   , 哎",1,3,3,3,3
1239,4243,"3   weeks ,   back [ 蹭 ]",0,0,0,0,0
1240,4244,"一 碗 云吞 面 , 一 天 新 生活",0,0,0,0,0
1241,4245,买 件 衣服 刷 掉 我 1149 要命 了 。,2,2,2,2,2
1242,4246,真的 要 戒 肉   油炸 食物,0,0,0,0,3
1243,4247,南航 够 了 啊   取消 这么 多 航班   还要 不要 人 活,4,3,3,3,3
1244,4248,只有 我 一个 人 觉得 杨洋 演技 尴尬 么   别 喷 千万 别 喷,3,3,3,3,3
1245,4249,"人 需要 的 是 忘记 失去 的 , 感激 拥有 的 , 和 期待 将 至 的 。",0,0,0,0,0
1246,4250,"牢牢 记住 的 人 不 只是 你 , 投入 过 了",0,0,0,0,0
1247,4251,"如果 曼城 输 了 , 那么 整个 故事 就 完美 了 [ 奥特曼 ]",2,1,0,5,3
1248,4252,"今晚 想 去 行 街 , 谁 愿意 同行 ? [ 嘻嘻 ]",5,5,5,5,0
1249,4253,"@ 小 仕 爸爸   亲爱 的 孩 纸 他 爸 , 祝 你 29 岁 生日 快乐 ! [ 蛋糕 ]",1,1,1,1,1
1250,4254,"不是 要 河蟹 了 嘛 , 怎么 还 强 退 qq 呢 , 企鹅 要 闹 到 什么 时候 ?",3,3,3,3,3
1251,4255,哈哈   终于 被 广大 土木 录取 了   开心   以后 我 要 当 工程 师 了,5,5,5,5,5
1252,4256,我 比 你 更 希望 我 有 那么 喜欢 你 。,1,1,1,1,1
1253,4257,[ 爱心 传递 ] 拒绝 吃 狗肉 。,3,1,3,1,0
1254,4258,"堵 成 一 碗 拉面 的 三 官 堂 , 真 让 我 感叹 走路 上下 班 , 就是 福",2,1,1,1,3
1255,4259,五一三 日 假期 贡献 比 kfc 了,0,0,0,0,0
1256,4260,"这个 泼 太阳 , 热 死 人 了 。",3,3,3,3,3
1257,4261,"时间 真是 过 的 又 慢 又 快 , 又 老 一 岁 了",2,2,2,2,2
1258,4262,"从 今天 起 , 再也 不 如此 地 喝酒 … … [ 咖啡 ]",2,2,2,2,2
1259,4263,say   hello   to   this   new   day ~ 很 久 没有 在家 都 这么 早 起 了,5,2,1,3,5
1260,4264,我 只是 想 找 个 人 陪 我 吃 冰激凌 . . .,2,2,2,2,2
1261,4265,2510 开 5 手 多 单 。,0,0,0,0,0
1262,4266,"超 成都 去 , , , , , @ 我 想 我 是 你 的 永恒 宝贝 _ ssy   @ 阿惠 铁塔 梦",1,1,1,1,1
1263,4267,好久 才 能 瘦 [ 挖 鼻 ] [ 挖 鼻 ],2,0,5,1,2
1264,4268,"今天 是 个 好 日子 , 祝 朋友 们 6.18 !",5,5,1,1,5
1265,4269,"准备 辞职 , 再 要 找 工作 了 。",3,3,0,3,0
1266,4270,天 养 残疾 人 ! [ 鄙视 ],3,3,3,3,4
1267,4271,"今天 养 了 只 小 龟 , 起 名字 叫 小 绿 , 吃 肉饼 了 , 小 绿 ~ ~ ~ [ 来 ]",5,5,5,5,5
1268,4272,"回到 学校 , 感觉 不错 , 哈哈 ,",5,5,1,5,5
1269,4273,"目睹 一 怪 怪 蜀黍 火车 上 勾引 俩 小 姑娘 成功 , , ,",3,1,1,1,0
1270,4274,这 学期 去 学 要 穷 惨 了 [ 泪 ] [ 生病 ] [ 伤心 ],2,2,2,2,2
1271,4275,"man   proposes   ,   god   disposes   .",2,0,0,0,0
1272,4276,"找 个 人 来 爱 我 , 我 害怕 寂寞 , 一个 人 睡 , 我 觉得 很 冷 . . . .",2,2,2,2,2
1273,4277,"有些 人 是 真心 , 有些 人 只是 鸡 晶 , 喝喝 。 收皮 啦 。",3,3,5,0,0
1274,4278,头先 执 衫   数 hel 数   原来 我 有 十六 套 球衣   好多 都 系 曼联 tim,5,5,0,0,0
1275,4279,买 的 xl 会员 怎么 老是 高速 下载 通道 进入 失败 ! ! ! 摔 ! ! !,4,4,3,4,4
1276,4280,纽 百伦 情侣 鞋 我 喜欢 [ 心 ],1,1,1,1,1
1277,4281,我 的 大叔   你 在 哪里   什么 时候 出现 。 我 等 着 你 接 我 走 。,2,2,2,2,2
1278,4282,好 纠结 要 不要 出门 买 mozzarella … 要不然 光 吃 草 好 没劲 …,2,2,2,2,2
1279,4283,1111111111,0,0,0,0,0
1280,4284,"实践 证明 , 吃 饱 有利于 增强 信心",0,0,5,0,0
1281,4285,家教 的 时候 小 盆 友 不 给 力 有 神马 好 办法,0,1,1,1,1
1282,4286,206 班 了 。 。,0,0,3,0,2
1283,4287,在 看 福尔摩斯 [ 爱 你 ],1,1,1,1,1
1284,4288,还有 两 个 小时 ! [ 可怜 ],2,2,5,2,0
1285,4289,《 城市 猎人 》 貌似 还 不错 了 。,1,1,1,1,1
1286,4290,"崩溃 中 , 各种 不 爽 ! ! !",4,4,2,4,2
1287,4291,有 无人 食 过 kfc 的 饭 阿 ?,0,0,2,1,0
1288,4292,""" 你 喜欢 他 什么 ? ""   "" 只要 看到 他 就 会 觉得 很 高兴   """,1,1,1,1,1
1289,4293,很 受伤 [ 心碎 ],2,5,2,2,2
1290,4294,又 开始 进入 循环 作 大 死 模式,4,4,0,0,0
1291,4295,今天 晚上 幸运 的 存活 了 下来,5,5,5,5,5
1292,4296,"为何 要 咁 辛苦 ? ?   喺 咯 , ,   囿 时 都 唔 知 为 乜 啊 . .   .",2,2,2,2,3
1293,4297,有 偏 头疼 的 人 嘛 ? ?,0,3,3,3,3
1294,4298,"天王 山 之 战 都 输 了 , @ 莫 雄凯   你 还 不 打算 请 吃 宵夜 ? [ 偷 笑 ]",5,5,3,5,3
1295,4299,"很早 就 到 了 医院 , 估计 要 等到 中午 才 能 有 病房",3,3,2,3,0
1296,4300,平淡 如 水 地 生活 。 晚安 。,0,0,0,0,0
1297,4301,"家务 缠身 , 唉 ~ [ 泪 ]",2,2,2,2,2
1298,4302,oh   yeah   ! 男人 信 什么,5,4,3,0,4
1299,4303,"打滚 , 打滚 ,   不要 上班 不要 上班 [ 伤心 ]",2,2,2,2,2
1300,4304,"谁 能 告 我 电脑 突然 自动 关闭 , 再也 打 不 开 了 , 是 哪儿 出错 ?",4,4,2,2,3
1301,4305,知道 的 都 倒闭 了 [ 汗 ],2,2,5,2,3
1302,4306,我 好 饿 [ 泪 ],2,2,2,2,2
1303,4307,叙事 三 接近 半 成品 ! [ 浮云 ],0,0,0,0,0
1304,4308,"从来 不 在乎 父亲 节 母亲 节 的 我 , 是 不是 薄情 薄义 了 呢 ? [ 汗 ]",2,2,2,2,3
1305,4309,"在外 游荡 一 天 , 无色 滋味 , 回家 围脖 瓶 邪 回归 自我",2,2,0,0,0
1306,4310,"突然 的 突然 , 我 想 结婚 了 . … …",2,2,2,2,2
1307,4311,[ 哈哈 ] 女人 们 ! 你们 还有 58 分钟 享受 你们 的 特权 ! [ 酷 ],5,5,5,5,1
1308,4312,"[ 泪 ] [ 泪 ] 第 一 科考 民法 , 不够 时间 做 啊 ! 我 吾 制 啊 , 我 记得 架",2,2,2,2,1
1309,4313,北京 怎么 了 ? [ 吃惊 ] [ 吃惊 ] 什么 情况 ?,0,3,3,3,3
1310,4314,"杭州 公交 一日游 , 悲剧 [ 抓狂 ]",2,2,2,2,2
1311,4315,我 准备 干 一 件 事,0,4,0,2,0
1312,4316,胃 又 吾 舒服 [ 泪 ] [ 泪 ],2,2,2,2,2
1313,4317,每晚 最 不 愿意 面对 的 事 就是 . . . . . . . . . . 洗 衣服 [ 泪 ] [ 泪 ] [ 泪 ],2,2,5,2,0
1314,4318,got   stuck . [ 生病 ],2,2,5,2,0
1315,4319,"清远 , 看似 离家 近 了 , 却 还是 很 远 ~",2,2,2,2,2
1316,4320,现在 过 得 这 根本 就 不是 日子 …,3,3,3,3,3
1317,4321,为什么 我 是 一个 这么 不 完美 的 人 ? ! 因为 我 还 活着 。,2,2,2,2,2
1318,4322,咋 就 没有 咸 柑桔 呢 ? 害 哥 买 了 花旗参 蜜 · · · · · 苦 的 · · · ·,2,2,3,3,3
1319,4323,「 我 一直 爱 着 你 」,1,1,1,1,1
1320,4324,"自习 姐 , 使 唔 使 换 2 次 课室 啊 ? t   t   rp 啊 … …",3,2,2,2,2
1321,4325,正在 电视 上 看 花 千 骨 第 一 集 [ doge ],5,5,5,0,5
1322,4326,有人 大半 夜 无聊 到 玩 捕鱼 达人 的 吗,2,4,3,3,5
1323,4327,"唔 经 唔 觉 我 已经 发 左 3127 条 围脖 , 乜 我 甘 多 野 讲 的 咩 ~ ~ ~",2,2,5,5,5
1324,4328,"到 学校 了 , 没 网络 。",2,2,2,2,2
1325,4329,"小毅 , 一 周岁 了 。 爸爸 祝 你 生日 快乐 。 [ 蛋糕 ]",1,1,1,1,1
1326,4330,iphone   也 有 捞 鱼 游戏 啦 。 哈哈 !,5,5,5,5,5
1327,4331,真 tm 折磨 阿 。 。 回 趟 家 真 不 容易 阿,3,2,2,2,3
1328,4332,七 年 没有 在 家里 过 过 中秋 了 。 。 。 。,2,0,0,0,2
1329,4333,为啥 最近 总是 每 到 六点 就 自然 醒 ?,3,0,3,3,3
1330,4334,又 是 血压 高   哎   怎么 办 呢,2,3,2,3,2
1331,4335,好 男儿 ? [ 晕 ],3,2,3,3,0
1332,4336,咳 死 了 . . . . . . . 嗓子 也 哑 了 . . . 伐 开心,2,5,5,5,5
1333,4337,"冒泡 冒泡   没 , 流量 。 。 蒸 … 烦恼",2,2,2,2,2
1334,4338,"买不起 nike 买 lining , 买不起 levis 买 yishon [ 睡觉 ]",2,0,2,0,0
1335,4339,"哎 , , 女人 真 喜欢 那么 口是心非 么 ? ? ? [ 思考 ]",3,3,3,3,3
1336,4340,明天 啊 ! ! ! 好 紧张 啊 ! ! !,1,1,1,1,5
1337,4341,iebook 我 讨厌 你 ! ! ! ! ! [ 怒 ],4,4,4,4,4
1338,4342,"绝杀 与 反 绝杀 , c罗 这 球 传 的 有 菲戈 风范 啊 [ 太 开心 ]",5,1,1,5,1
1339,4343,我 求 这个 星期 平安 度过 [ 祈祷 ],1,1,1,1,1
1340,4344,苏   芮 对 着 男 的 倒是 笑 的 挺 开心 。 。,3,5,5,5,5
1341,4345,并不 能 反手 摸 肚脐 [ 拜拜 ] 还 差 三 厘米 。 。 。 。 。 。 。,2,0,0,0,0
1342,4346,我 的 小 表弟 长 的 真是 出落 ^   ^,1,5,5,5,1
1343,4347,[ 围观 ],0,0,5,0,0
1344,4348,下 个 星期 天 回 学校   不 开心 ! !,2,5,5,5,5
1345,4349,"看 my   name   is   khan , 我 哭 死 了 ! !",2,2,5,1,1
1346,4350,今天 是 年 初四 哦 … … 测试 是 不是 真 爱 的 时间 到 了 !,0,5,2,5,2
1347,4351,"昨天 手机 因 欠费 停机 了 , 否则 … …",2,0,2,3,2
1348,4352,[ 馋嘴 ],1,5,5,5,0
1349,4353,"吓 尿 了 , 差点 夹 地铁 门 里",3,3,3,3,3
1350,4354,雨声 之 大 让 人 有 一 种 毛骨悚然 的 感觉 ! 2012 要 来 了 ! [ 思考 ],3,1,1,1,1
1351,4355,我 哭 了 ! 一直 支持 你 ! [ 爱 你 ] [ 爱 你 ],1,1,1,1,1
1352,4356,暂停 了 ~ ~ ~ 我 靠 ~ !,4,5,2,5,5
1353,4357,不 高兴 了 。 睡觉 。,2,0,2,2,2
1354,4358,"市场 在 一步步 按照 预期 当中 的 剧本 进行 , 枯燥 乏味 的 等待 !",3,1,0,0,0
1355,4359,"被 水 堵 在 路上 , 前进 不得 , 后退 不得 , 心烦 啊 啊 啊 [ 抓狂 ]",3,3,3,3,2
1356,4360,研究 生 证 不 享受 门票 学生 优惠 。 。 。 为 毛 啊,3,3,3,3,3
1357,4361,上火   如此 难受,3,2,2,2,2
1358,4362,"不要 为 你 没有 的 东西 发愁 , 先 要 以 你 已有 的 为 乐 !",0,3,0,0,3
1359,4363,"今天 计划 徒步 的 , 结果 发烧 了 。 nnd",4,0,0,0,2
1360,4364,第 一 次 吃 辣 野 吃 到 唇 肿 [ 晕 ],2,5,5,2,2
1361,4365,勇 往 南区 医院 查 堪 去 ! 希望 一切 顺 顺利 利 … [ 威武 ] [ 心 ],1,1,1,1,1
1362,4366,落枕 啦 !,3,5,5,5,5
1363,4367,今天 的 计划 是 : 在 床 上 躺 一 天,0,0,0,0,0
1364,4368,需要 动力 啊 [ 泪 ] 快 来 啊,2,2,2,2,1
1365,4369,"哦 耶 , 下午 放假   了 , 提前 过 妇女 节 , 证明 老 了 [ 吃惊 ] [ 黑线 ]",5,5,5,5,5
1366,4370,"初恋 这 件 小事 , 怎么 让 人 心 那么 伤",2,2,2,2,2
1367,4371,我 就 不 相信 一个 小小 的 倒 桩 问题 还 能 把 我 难 住 [ 哼 ],4,4,3,3,3
1368,4372,"没有 我 的 日子 里 , 你 有 珍惜 你 自己 !",1,1,1,1,2
1369,4373,"我 要 坐 火车 了 , 保佑 我 吧 !",1,1,1,1,1
1370,4374,"呃 , 此刻 的 我 多么 希望 是 一汽 大众 的 员工 呀 。 。 。 63 薪 呀 !",1,1,1,1,1
1371,4375,"香格里拉 待 两 天 , 明天 去 的 地方 海拔 3500 +",1,1,0,0,0
1372,4376,变 摇 号 了 ! 你 当 买 彩票 阿 ! ! ! [ 哼 ] [ 抓狂 ],3,2,4,4,4
1373,4377,"又 一个 1122 。 拾 起 赤子 般的 热忱 , 不要 畏惧 。",1,3,0,0,0
1374,4378,低烧 是 会 呼吸 的 痛 … … …,2,2,2,2,2
1375,4379,热情 征 女 朋友 一 名 ! ! !,1,1,5,1,1
1376,4380,杭州 这边 的 被窝 是 冷 的 [ 泪 ] [ 泪 ],2,2,2,2,1
1377,4381,"今天 击 昏 的 人 咋 那么 多 ! ! ! 哦 , 对不起 , 结婚 ! [ 奥特曼 ]",1,1,1,5,5
1378,4382,第 三 次 了 。 。 。 [ 微笑 ] 你们 两 想 怎样 啦 [ 微笑 ],3,5,5,5,5
1379,4383,"加班 有时 也 不错 , 一路 地铁 都 有 座 [ 嘻嘻 ]",5,5,5,1,2
1380,4384,[ 心 ] ~ fly   me   to   the   moon ~ [ 心 ],5,5,5,5,5
1381,4385,果然 住 7 楼 。 。 。,0,0,0,0,0
1382,4386,"应该 做 g13 的 , 要 在 济南 西 等 两 个 小时 , 我 真的 好 13 啊 …",3,2,2,1,1
1383,4387,回 老家 ~ ~,5,5,5,5,5
1384,4388,一 周 的 工作 结束 。 调整 好 迎接 繁忙 的 下周 [ 做 鬼脸 ],5,5,5,5,0
1385,4389,胸口 压块 儿 石头 一样   为什么 什么 都 不顺 呢,3,3,3,3,3
1386,4390,不 知道 为什么 我 就是 超 喜欢 吃 面包 。 [ 懒得 理 你 ] [ 思考 ],1,3,1,1,1
1387,4391,"我们 毕业 了 , 高考 他 就 改革 了 ~",3,3,3,3,2
1388,4392,"边 个 想 要 天虹 电影 非 , 33 文 张 。 任 看 什么 电影 , 2d , 3d 都 得 。",0,3,3,3,0
1389,4393,"在 东直 门 参加 金碟 培训 , 版本 果然 比 我们 用 的 高 几 个 级别 。",1,1,3,1,0
1390,4394,"才 9:45 , 我 肚子 已经 饿 的 咕咕 叫 了",2,2,2,2,2
